Orientation Sensor Raw Data Test

Current Temperature: 29 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-26.98	6.33	-39.22	7.50	21.87	-1.06	340.94	18.00	50.00	-30.02	13.48	-45.21	3.03	-7.14	5.98	-0.8699	0.2334	0.3875	-0.1965	3	0	0	3
5.71	-9.86	-32.30	13.56	18.50	2.88	302.31	7.75	72.62	3.01	2.25	-32.07	1.32	-9.27	2.89	-0.6747	0.3740	0.4920	-0.4035	2	0	0	3
3.10	-4.97	-32.59	20.50	12.00	4.88	275.56	-3.75	99.87	3.86	4.65	-30.33	-0.77	-9.57	-1.95	-0.4291	0.5004	0.6190	-0.4271	2	0	0	3
2.71	-3.46	-21.25	23.69	6.25	2.06	235.06	-16.87	118.87	5.87	3.95	-19.11	-2.84	-8.21	-4.53	-0.1978	0.6017	0.6169	-0.4673	3	0	0	3
1.97	-7.22	-14.13	23.25	4.06	-4.50	179.13	-35.63	128.63	7.69	-1.00	-9.15	-5.71	-6.21	-4.97	0.0463	0.6420	0.5739	-0.5065	3	0	0	3
-0.21	-4.50	-18.44	18.50	2.25	-13.06	150.81	-56.44	105.81	6.77	0.95	-15.52	-8.17	-5.21	-1.47	0.1832	0.5233	0.4988	-0.6662	3	0	0	3
0.84	-1.05	-19.83	11.00	-5.00	-19.25	144.06	-59.00	40.38	9.25	2.21	-23.68	-8.40	-3.27	3.84	0.2727	0.2967	0.4119	-0.8173	3	0	0	3
-39.22	-12.45	2.77	-0.56	-15.06	-17.00	141.25	-21.44	-30.31	-35.64	1.75	-12.25	-3.58	4.61	7.87	0.2953	-0.3479	0.1771	-0.8720	3	0	0	3
2.66	-2.16	-17.89	-8.56	-21.75	-0.56	169.13	-14.56	-34.31	11.24	-8.28	-23.89	-2.19	5.32	7.94	0.0182	-0.2554	0.0923	-0.9622	3	0	0	3
5.15	-0.55	-22.32	4.88	-21.75	-2.50	202.31	2.75	-20.50	4.67	-3.99	-31.49	0.67	3.36	9.18	-0.2298	-0.1532	-0.0999	-0.9559	3	0	0	3
3.33	-0.12	-14.49	11.00	-18.19	-10.38	229.56	26.44	-23.75	-0.89	-3.71	-21.93	4.37	3.54	8.03	-0.4290	-0.0581	-0.3239	-0.8412	3	0	0	3
8.95	5.05	-8.13	9.56	-13.50	-15.38	261.38	38.31	-37.88	4.18	0.92	-14.17	6.08	4.72	6.07	-0.6145	0.0237	-0.4437	-0.6519	3	0	0	3
5.29	8.90	-12.12	8.38	-5.88	-19.69	306.00	25.00	-54.00	1.23	3.63	-18.83	4.15	7.19	5.21	-0.7904	0.0350	-0.4873	-0.3696	3	0	0	3
5.74	3.27	-19.09	2.69	-1.19	-23.19	313.00	42.81	-49.00	-0.92	-2.15	-23.80	6.67	5.42	4.71	-0.7892	0.2771	-0.4224	-0.3492	3	0	0	3
-12.85	16.42	-39.22	-1.25	6.69	-20.37	7.25	16.62	43.19	-15.66	22.86	-46.07	3.26	-6.91	6.13	-0.8774	0.1830	0.4408	0.0480	3	0	0	3
4.01	-7.18	-19.16	9.19	18.19	8.56	323.06	-7.13	68.87	4.95	1.45	-27.84	-1.22	-9.07	3.50	-0.7330	0.0972	0.5998	-0.3058	2	0	0	3
1.41	-7.58	-11.20	16.37	5.88	14.06	288.38	-29.81	91.06	6.29	0.91	-11.04	-4.87	-8.50	-0.16	-0.5471	0.0736	0.7162	-0.4269	2	0	0	3
-39.22	-39.22	-37.44	16.69	-8.88	13.38	235.63	-56.50	64.69	-30.74	-20.35	-38.81	-7.49	-4.58	4.34	-0.4693	-0.0856	0.1978	-0.8563	2	0	0	3
21.00	-7.73	-28.14	22.06	-8.50	-0.19	250.81	-18.44	4.75	13.23	-9.11	-45.35	-3.10	-0.77	9.26	-0.5887	-0.0135	0.1552	-0.7932	2	0	0	3
24.55	-2.91	-24.93	19.50	-0.56	-11.88	263.94	7.63	23.44	28.39	1.95	-33.02	1.59	-3.83	8.88	-0.6792	0.2399	0.0172	-0.6934	2	0	0	3
-21.31	26.98	-39.22	7.25	19.25	-7.19	335.63	15.38	46.13	-23.92	33.79	-45.77	2.60	-6.81	6.55	-0.8952	0.1607	0.3738	-0.1818	2	0	0	3
3.48	-4.40	-20.56	8.75	18.87	4.75	322.94	-11.00	55.44	7.81	1.84	-25.92	-1.87	-7.93	5.45	-0.8152	0.0533	0.4884	-0.3067	2	0	0	3
1.75	-28.44	-14.02	17.75	9.75	8.38	283.56	-29.94	77.19	6.65	-21.05	-10.97	-4.90	-8.28	1.87	-0.5336	0.0292	0.6616	-0.5260	2	0	0	3
-24.00	9.88	-12.65	16.25	-13.38	7.56	233.88	-26.31	-11.94	-19.65	8.05	-21.24	-5.25	1.57	8.12	-0.4053	-0.3096	0.2191	-0.8317	2	0	0	3
9.93	-5.09	-19.06	20.25	-10.25	-0.19	246.81	-29.56	-4.31	14.77	-5.73	-27.56	-4.83	0.64	8.50	-0.5434	-0.1246	0.1981	-0.8062	2	0	0	3
12.40	-5.37	-39.22	21.00	-6.38	-9.56	250.00	-0.25	21.06	10.83	-1.45	-46.96	-0.05	-3.53	9.14	-0.5590	0.2112	0.0992	-0.7957	2	0	0	3
8.92	-4.55	-32.83	10.06	4.50	-20.00	249.75	25.50	50.69	4.69	2.29	-38.43	4.40	-6.96	5.31	-0.4970	0.5045	0.0142	-0.7058	2	0	0	3
9.28	-3.72	-22.63	1.75	11.00	-18.50	247.63	39.69	92.06	0.23	4.57	-19.32	6.26	-7.53	-0.27	-0.3636	0.7421	-0.0850	-0.5566	2	0	0	3
11.40	-3.31	1.85	-5.06	14.88	-14.69	246.56	39.88	92.12	5.11	4.20	2.13	6.29	-7.51	-0.28	-0.4150	0.6808	-0.0673	-0.5997	2	0	0	3
1.28	-0.58	-8.94	3.19	11.69	-18.50	262.69	37.75	62.63	-4.72	6.30	-12.50	5.96	-6.86	3.68	-0.5695	0.5489	0.0225	-0.6115	2	0	0	3
0.91	-0.36	-12.99	9.00	13.88	-16.19	287.06	29.31	56.56	-2.24	6.61	-16.52	4.72	-7.17	4.73	-0.7167	0.4619	0.2059	-0.4802	2	0	0	3
2.33	-0.49	-7.52	11.75	18.87	-4.50	316.13	24.50	60.50	-1.93	7.28	-12.19	4.07	-7.76	4.39	-0.7940	0.3995	0.3555	-0.2891	2	0	0	3
15.13	0.54	4.30	8.19	21.37	1.69	334.88	34.31	55.56	9.60	7.22	-0.27	5.53	-6.67	4.57	-0.8510	0.4050	0.2891	-0.1678	2	0	0	3
-6.31	20.53	-29.86	-5.50	16.00	-15.38	5.50	14.81	-6.50	-6.23	13.57	-39.14	2.50	1.08	9.41	-0.9929	0.0865	0.0305	0.0757	2	0	0	3
0.30	0.36	-8.66	-3.69	21.87	-5.25	7.25	4.25	33.19	-0.07	6.13	-11.48	0.73	-5.35	8.17	-0.9499	0.0291	0.3066	0.0529	2	0	0	3
-1.99	10.70	-34.83	0.25	22.56	1.25	353.31	3.31	34.19	-2.57	16.20	-42.92	0.57	-5.63	8.00	-0.9389	0.0634	0.3318	-0.0657	2	0	0	3
7.50	-0.73	-4.61	0.69	22.25	3.25	357.25	8.25	40.88	3.60	6.93	-11.25	1.40	-6.35	7.33	-0.9417	0.0968	0.3207	-0.0308	2	0	0	3
12.86	13.80	-20.36	0.69	23.00	-2.50	356.13	19.81	22.56	9.91	21.25	-23.14	3.33	-3.54	8.51	-0.9619	0.1997	0.1866	-0.0080	2	0	0	3
19.14	24.32	-5.77	-10.50	21.19	-3.38	23.81	39.81	10.56	12.85	25.71	-13.17	6.28	-1.38	7.39	-0.9003	0.3233	0.1457	0.2523	2	0	0	3
19.19	39.22	39.22	-20.37	12.06	1.75	67.12	47.75	-6.50	1.67	38.42	32.54	7.14	0.78	6.67	-0.7421	0.3073	0.2025	0.5603	3	0	0	3
-7.21	-3.78	-9.92	-23.87	4.69	-2.88	76.25	26.44	10.56	-11.57	-2.17	-18.55	4.36	-1.61	8.63	-0.7590	0.1089	0.2941	0.5706	3	0	0	3
-11.28	13.77	-39.20	-20.56	12.56	2.06	54.38	25.87	13.75	-6.76	11.43	-47.79	4.28	-2.10	8.56	-0.8598	0.1542	0.2161	0.4361	3	0	0	3
-29.41	29.30	-17.94	-20.56	11.88	-0.19	58.13	26.31	12.38	-33.76	31.20	-26.52	4.35	-1.89	8.58	-0.8635	0.1456	0.1602	0.4556	3	0	0	3
-0.32	26.06	39.22	-19.50	13.25	0.19	57.44	31.12	7.88	-22.01	28.71	24.75	5.07	-1.15	8.31	-0.8443	0.1873	0.1984	0.4612	3	0	0	3
12.61	-16.59	39.22	-19.87	12.19	-5.69	54.69	27.56	8.13	22.49	14.27	30.61	4.54	-1.22	8.60	-0.8626	0.1865	0.1517	0.4451	3	0	0	3
21.31	-11.64	-2.31	-19.50	14.38	-4.06	50.31	26.81	8.69	27.33	-2.74	9.01	4.42	-1.32	8.64	-0.8656	0.1845	0.1280	0.4476	3	0	0	3
11.70	-6.70	-14.46	-19.50	12.19	-5.25	52.13	16.37	9.56	8.93	-5.14	-23.74	2.77	-1.56	9.27	-0.8547	0.1133	0.1353	0.4883	3	0	0	3
13.71	8.59	-39.22	-19.06	12.19	-7.56	52.94	12.06	16.37	11.65	11.30	-48.42	2.05	-2.71	9.19	-0.8851	0.1570	0.1805	0.3993	3	0	0	3
9.18	-3.34	-39.22	-18.37	14.06	4.06	57.94	50.44	51.00	1.30	0.85	-43.15	7.56	-4.85	3.92	-0.7068	0.2736	0.5157	0.3994	3	0	0	3
5.45	-0.80	-18.53	-9.69	6.50	18.19	56.75	57.00	109.87	-3.50	2.04	-17.30	8.22	-5.01	-1.81	-0.5425	0.3988	0.6815	0.2867	3	0	0	3
3.83	-0.97	-12.22	-0.25	3.38	22.19	33.56	35.19	139.94	-1.85	4.18	-6.38	5.65	-5.15	-6.13	-0.3901	0.4656	0.7888	0.0938	3	0	0	3
3.83	-0.76	-20.88	13.50	0.19	18.00	121.87	7.56	147.75	2.53	4.41	-12.65	1.30	-5.17	-8.22	-0.2434	0.4615	0.8448	-0.1179	3	0	0	3
4.28	-0.97	-27.39	20.69	-4.38	10.25	128.88	-28.75	151.38	8.99	3.13	-19.85	-4.71	-4.11	-7.54	-0.0551	0.3867	0.8431	-0.3696	3	0	0	3
4.35	-2.71	-26.78	20.00	-13.06	-5.25	147.50	-67.00	172.00	13.38	-2.17	-22.99	-9.03	-0.53	-3.78	0.1979	0.2582	0.7675	-0.5524	2	0	0	3
4.18	-3.57	-38.73	10.19	-15.19	-12.69	111.62	-69.75	-53.25	13.67	-6.57	-41.25	-9.20	2.71	2.02	0.4797	0.1842	0.5547	-0.6544	2	0	0	3
1.98	-1.79	-15.17	-3.19	-7.25	-20.75	93.19	-48.06	-22.81	9.28	-4.33	-21.21	-7.21	2.48	6.15	0.6365	0.1807	0.3718	-0.6511	2	0	0	3
1.33	-1.48	-21.29	-8.25	-1.50	-20.00	83.56	-30.19	-1.50	6.26	-1.51	-29.53	-4.93	0.22	8.46	0.7326	0.1881	0.1374	-0.6396	2	0	0	3
0.60	0.08	-8.01	-17.25	7.56	-14.38	78.06	-8.50	15.19	2.06	2.62	-17.37	-1.45	-2.54	9.35	0.7702	0.1243	-0.0794	-0.6205	2	0	0	3
0.49	0.25	-2.84	-18.75	8.25	-8.88	76.94	6.00	18.75	-0.53	3.39	-12.08	1.15	-3.14	9.21	0.7686	0.0458	-0.1722	-0.6144	2	0	0	3
1.46	0.11	-2.57	-22.00	7.50	-6.88	81.37	16.50	14.63	-1.32	2.49	-11.66	2.78	-2.38	9.09	0.7291	-0.0513	-0.1934	-0.6545	3	0	0	3
-0.43	1.51	-6.14	-23.37	-1.06	-2.69	98.87	30.87	-8.19	-5.47	0.30	-14.47	5.03	1.50	8.27	0.6120	-0.2540	-0.1341	-0.7369	3	0	0	3
0.63	1.40	-15.77	-23.69	-4.25	4.38	76.56	41.69	-19.25	-4.28	-2.32	-24.98	6.52	2.41	6.91	0.7664	-0.3782	-0.0895	-0.5115	3	0	0	3
3.97	-2.29	-33.84	-12.88	15.25	-12.00	344.56	45.94	-22.00	-3.07	-4.84	-40.16	7.05	2.55	6.31	0.8538	-0.3949	0.2393	0.2404	3	0	0	3
4.31	-4.26	-26.15	-3.75	6.69	-21.25	260.00	59.63	57.88	-4.47	-0.23	-28.66	8.46	-4.20	2.63	0.4493	-0.6143	0.1823	0.6226	2	0	0	3
14.47	-10.00	-15.72	5.19	16.69	-15.06	247.13	20.37	97.19	11.05	-0.88	-14.56	3.41	-9.11	-1.15	0.4147	-0.7243	-0.1990	0.5136	2	0	0	3
5.10	-2.39	-13.22	6.25	22.06	-5.00	322.88	51.63	65.44	-2.89	3.46	-15.38	7.69	-5.53	2.52	0.8112	-0.5245	-0.1602	0.2029	3	0	0	3
2.09	-0.28	-5.77	-2.88	20.69	-8.56	0.94	24.87	4.13	-2.03	0.36	-14.65	4.13	-0.64	8.87	0.9866	-0.1551	-0.0084	-0.0496	3	0	0	3
-6.48	6.43	3.92	-5.69	17.75	-13.25	25.75	-5.44	-11.19	-5.54	4.53	-5.64	-0.93	1.89	9.57	0.9567	0.0267	0.1370	-0.2554	3	0	0	3
10.19	13.73	-4.21	-14.38	12.69	-14.00	27.75	30.94	-23.25	5.14	10.41	-11.93	5.04	3.32	7.72	0.9129	-0.3434	0.0910	-0.2009	3	0	0	3
2.79	1.33	-7.28	-17.00	16.25	-5.75	27.19	49.56	-7.50	-3.99	0.82	-13.08	7.47	0.83	6.29	0.8751	-0.4269	-0.0706	-0.2167	3	0	0	3
39.22	17.86	22.42	-16.56	17.00	-0.75	35.94	49.25	-12.25	31.76	28.91	29.02	7.43	1.36	6.24	0.8796	-0.3502	0.0742	-0.3134	3	0	0	3
4.73	-0.62	-17.40	-13.00	17.00	-10.19	45.19	-8.38	23.12	6.16	3.19	-26.32	-1.43	-3.81	8.92	0.8591	0.2233	-0.2374	-0.3946	3	0	0	3
2.33	-0.79	-7.04	-11.75	20.69	-0.37	28.69	-9.00	48.44	3.86	6.44	-13.46	-1.47	-7.24	6.44	0.8903	0.1624	-0.3804	-0.1902	3	0	0	3
2.50	-0.69	-1.19	-2.00	22.50	4.69	4.19	-13.56	50.19	5.44	5.25	-9.08	-2.30	-7.32	6.09	0.9008	0.1418	-0.4102	-0.0104	2	0	0	3
3.48	-2.12	-18.92	5.19	21.00	7.00	333.19	-14.25	46.25	5.76	4.84	-24.75	-2.41	-6.87	6.56	0.8853	0.0221	-0.3934	0.2471	2	0	0	3
-2.50	-25.84	-3.79	18.50	13.75	1.50	286.75	-21.75	37.25	0.66	-17.87	-12.74	-3.64	-5.51	7.24	0.6814	0.0031	-0.3539	0.6407	2	0	0	3
-38.92	-39.22	-12.54	22.19	-7.06	-2.56	225.75	-45.88	29.50	-31.88	-35.85	-18.48	-6.97	-3.74	5.78	0.3029	-0.1247	-0.3918	0.8598	2	0	0	3
-6.95	9.38	-39.20	8.38	-20.75	-6.69	206.31	-10.81	-12.81	-4.80	2.74	-48.61	-1.84	2.14	9.38	0.2429	0.1009	-0.1015	0.9595	2	0	0	3
-14.82	6.25	-14.64	11.56	-19.00	-7.38	214.13	-8.81	-14.00	-13.31	3.90	-24.04	-1.51	2.35	9.39	0.2900	0.1609	-0.1348	0.9337	2	0	0	3
0.41	-17.42	-14.69	13.38	-17.19	-7.38	210.88	-19.19	-9.25	3.50	-20.39	-23.88	-3.22	1.48	9.14	0.2366	0.1013	-0.1445	0.9554	2	0	0	3
-7.09	-25.91	-15.90	9.38	-18.69	-8.56	185.75	-20.12	-4.25	-3.71	-26.60	-25.08	-3.37	0.68	9.18	-0.0053	0.0198	-0.1747	0.9844	2	0	0	3
-15.03	-23.16	-24.48	-5.38	-16.19	-17.50	140.13	-15.13	9.06	-12.46	-21.66	-33.83	-2.56	-1.49	9.34	-0.4207	-0.1166	-0.0605	0.8976	2	0	0	3
-16.05	-17.15	-10.32	-19.87	-1.00	-13.88	99.06	4.31	12.06	-16.79	-15.11	-19.89	0.74	-2.04	9.56	-0.7028	0.0284	0.1237	0.7000	2	0	0	3
2.41	-1.55	-12.84	-22.00	7.25	-2.19	55.56	39.25	17.94	-3.79	0.78	-20.06	6.20	-2.34	7.22	-0.8285	0.2416	0.3263	0.3857	2	0	0	3
1.92	-1.28	-1.64	-9.69	18.50	8.25	22.69	27.87	55.88	-2.66	5.88	-6.50	4.58	-7.17	4.86	-0.8513	0.1666	0.4823	0.1223	2	0	0	3
1.76	-1.40	-4.83	2.56	20.69	9.38	343.19	4.81	63.88	0.92	7.36	-9.13	0.83	-8.77	4.29	-0.8336	0.1210	0.5147	-0.1599	2	0	0	3
0.65	-8.55	-0.16	14.38	17.00	8.25	300.50	-24.44	56.81	4.71	-1.07	-5.04	-4.06	-7.47	4.88	-0.7177	-0.0247	0.4972	-0.4869	2	0	0	3
-20.86	-23.08	9.02	23.00	-1.69	5.88	246.94	-56.63	29.44	-12.67	-20.43	4.33	-8.46	-2.60	4.21	-0.4237	-0.1295	0.5353	-0.7191	2	0	0	3
17.32	38.83	22.23	20.87	-9.69	-3.06	222.38	-15.25	-33.31	19.91	33.63	14.33	-2.58	5.20	7.89	-0.3266	-0.2959	0.0577	-0.8958	2	0	0	3
-9.05	-19.15	18.95	16.37	-16.56	-4.56	223.56	-26.62	-7.25	-2.32	-25.91	5.28	-4.40	1.11	8.69	-0.3370	-0.1572	0.2161	-0.9028	2	0	0	3
-10.45	-15.68	-11.34	13.19	-17.75	-2.56	205.38	-28.00	-19.25	-5.85	-18.54	-19.51	-4.60	2.86	8.17	-0.1713	-0.2014	0.2056	-0.9423	2	0	0	3
-3.60	-10.89	-39.22	6.00	-21.69	-5.38	181.63	-17.00	-18.56	0.27	-13.55	-48.08	-2.87	2.98	8.88	0.0220	-0.1108	0.1375	-0.9840	2	0	0	3
4.11	-2.20	-18.32	-2.69	-19.19	-12.00	163.00	-6.88	3.50	5.29	-1.60	-28.04	-1.18	-0.60	9.71	0.1737	0.0471	0.0363	-0.9830	2	0	0	3
2.82	1.78	-13.27	-7.06	-10.06	-19.00	118.81	-37.88	22.00	8.58	4.33	-20.86	-6.02	-2.90	7.17	0.5021	0.3325	0.1824	-0.7772	2	0	0	3
1.13	0.53	-3.63	-7.25	5.69	-19.75	95.31	-37.31	29.75	7.07	4.40	-10.40	-5.94	-3.87	6.76	0.6387	0.3850	0.0903	-0.6600	2	0	0	3
1.04	0.65	-3.90	-6.56	10.38	-19.00	75.75	-37.38	25.56	7.00	4.02	-10.93	-5.92	-3.30	7.07	0.7505	0.3621	0.0499	-0.5505	2	0	0	3
-3.55	3.49	-6.50	-7.69	13.00	-16.69	58.94	-30.94	11.19	1.49	5.13	-14.75	-5.04	-1.63	8.24	0.8455	0.2494	0.0574	-0.4686	2	0	0	3
-12.74	18.15	-16.43	-15.25	9.00	-14.69	64.50	10.88	-13.25	-21.22	21.10	-26.48	1.85	2.21	9.37	0.8528	-0.2966	0.0428	-0.4276	3	0	0	3
-20.08	-1.56	-19.73	-18.19	14.38	3.50	61.25	25.75	19.69	-24.35	1.41	-28.04	4.26	-2.97	8.31	0.7731	-0.0668	-0.2845	-0.5629	3	0	0	3
-7.95	39.18	14.45	-19.56	13.69	2.00	34.25	33.19	10.81	-10.47	40.76	-5.13	5.37	-1.54	8.05	0.9086	-0.2426	-0.1893	-0.2825	3	0	0	3
4.30	-3.89	-1.21	-14.88	18.06	-2.69	43.31	27.75	21.31	-0.25	-0.73	-9.29	4.56	-3.15	8.08	0.8652	-0.1924	-0.2865	-0.3638	3	0	0	3
-4.74	5.19	-13.45	-14.50	17.69	2.00	32.50	21.50	20.31	-10.39	8.15	-19.89	3.60	-3.16	8.55	0.9340	-0.1341	-0.2028	-0.2620	3	0	0	3
0.77	-2.77	-18.69	-10.88	19.87	-3.06	21.69	13.19	23.50	-1.47	1.03	-27.45	2.24	-3.80	8.75	0.9606	-0.0854	-0.2076	-0.1638	3	0	0	3
8.78	4.21	-0.60	-9.75	21.25	-0.75	14.06	19.44	23.87	5.91	8.71	-10.50	3.26	-3.39	8.60	0.9713	-0.1102	-0.1838	-0.1031	3	0	0	3
16.55	10.16	-6.28	-5.75	22.00	-6.19	11.13	19.69	11.13	14.90	13.14	-13.81	3.30	-1.78	9.05	0.9755	-0.1702	-0.0951	-0.1017	3	0	0	3
20.42	25.01	-3.68	-12.69	17.25	-6.69	31.25	28.50	-2.63	15.74	24.61	-12.28	4.68	0.40	8.60	0.9125	-0.2630	-0.0558	-0.3085	3	0	0	3
2.36	12.23	2.79	-20.00	10.88	-5.50	70.44	23.25	0.75	-2.30	11.25	-3.00	3.87	-0.12	9.00	0.7828	-0.1633	-0.1307	-0.5861	3	0	0	3
17.83	9.57	23.32	-22.75	2.88	-4.25	86.37	30.87	-8.50	-4.49	8.58	21.11	5.03	1.24	8.32	0.7037	-0.2361	-0.1224	-0.6588	3	0	0	3
-14.81	3.76	-22.75	-21.25	-0.06	-6.19	86.06	11.00	-9.38	-15.04	1.74	-29.62	1.87	1.57	9.49	0.7302	-0.1172	-0.0159	-0.6730	3	0	0	3
-13.63	-8.93	38.81	-23.06	2.06	-6.69	80.81	18.75	2.63	-16.79	-8.50	29.54	3.15	-0.43	9.27	0.7791	-0.1623	-0.0897	-0.5989	3	0	0	3
-8.74	3.57	-39.22	-19.87	8.25	-7.75	61.19	11.19	-2.75	-9.61	2.26	-48.83	1.90	0.46	9.60	0.8560	-0.0905	-0.0565	-0.5059	3	0	0	3
-15.93	10.62	-10.28	-20.56	7.88	-6.69	57.25	15.25	-1.44	-20.64	10.30	-28.50	2.58	0.23	9.45	0.8879	-0.1070	0.0011	-0.4474	3	0	0	3
-0.67	-5.04	-25.23	-16.56	11.56	-12.06	47.00	4.31	1.31	-1.42	-4.81	-35.01	0.85	-0.37	9.76	0.9168	-0.0491	-0.0562	-0.3923	3	0	0	3
0.06	0.87	15.81	-15.19	16.19	-9.00	36.69	12.06	2.25	-4.90	4.19	2.75	2.05	-0.37	9.58	0.9500	-0.0897	-0.0380	-0.2968	3	0	0	3
2.74	4.07	-16.70	-9.00	16.56	-12.88	23.00	6.19	-6.69	3.02	2.70	-23.29	1.05	1.13	9.68	0.9773	-0.0642	0.0480	-0.1962	3	0	0	3
9.85	2.04	-11.85	-9.38	16.69	-14.00	23.56	9.69	-8.38	9.35	0.17	-18.78	1.65	1.41	9.56	0.9708	-0.0966	0.0428	-0.2156	3	0	0	3
19.21	19.21	-8.03	-13.00	12.25	-14.50	33.69	9.56	-19.75	15.34	16.47	-20.40	1.33	3.28	9.14	0.9274	-0.1287	0.1328	-0.3250	3	0	0	3
9.13	9.39	-29.50	-17.00	8.69	-14.56	61.38	7.75	-18.12	7.80	6.36	-38.73	1.32	3.03	9.23	0.8138	-0.1580	0.0616	-0.5559	3	0	0	3
1.88	0.56	-12.47	-22.69	-3.19	-2.38	96.50	25.50	-27.00	-2.34	-3.44	-20.35	4.23	4.01	7.88	0.5983	-0.3499	-0.0358	-0.7200	3	0	0	3
27.03	21.97	3.67	-20.50	-8.19	5.69	115.31	28.69	-53.81	34.51	31.00	3.80	4.70	7.11	4.83	0.4324	-0.5251	-0.0067	-0.7329	3	0	0	3
-27.50	-6.33	-39.22	-17.87	-12.56	3.38	119.31	-29.69	26.75	-28.45	-3.35	-46.82	-4.86	-3.83	7.60	0.4811	0.2966	0.0804	-0.8210	2	0	0	3
1.68	-1.20	-18.61	-15.25	1.19	-15.56	105.00	-4.50	36.38	2.68	5.31	-21.97	-0.77	-5.79	7.87	0.6128	0.2588	-0.1920	-0.7215	2	0	0	3
-39.22	39.22	35.84	-15.25	10.56	-14.50	64.69	-17.12	-11.19	-36.32	37.39	26.65	-2.89	1.82	9.18	0.8574	-0.1251	0.2006	-0.4573	2	0	0	3
1.47	1.77	-17.90	-15.88	5.56	-14.88	68.31	-6.88	-11.88	5.67	-5.38	-31.32	-1.18	2.00	9.52	0.8044	-0.0283	0.1068	-0.5837	2	0	0	3
4.39	-0.43	-26.26	-20.56	0.19	-9.06	84.44	13.81	-12.19	2.04	-2.44	-35.57	2.34	2.01	9.30	0.7115	-0.2015	-0.0391	-0.6721	2	0	0	3
-38.77	39.22	-39.22	-22.50	-7.06	-0.50	126.75	-21.94	-23.62	-29.11	27.84	-47.94	-4.30	1.18	8.73	0.4350	0.2582	0.0967	-0.8572	3	0	0	3
1.12	-5.85	-16.68	-10.88	0.88	-19.19	98.50	-25.75	22.12	5.39	-2.52	-24.85	-4.31	-3.30	8.16	0.6763	0.2845	0.0435	-0.6781	3	0	0	3
-13.66	-34.17	28.62	-10.50	12.06	-17.00	52.88	-31.12	20.31	-21.90	-36.30	31.35	-5.07	-2.91	7.86	0.8686	0.3318	0.0289	-0.3669	3	0	0	3
4.64	14.88	-39.22	-12.56	8.06	-17.00	47.69	-7.44	-22.87	6.07	7.71	-48.18	-1.27	3.78	8.95	0.8613	-0.0768	0.2219	-0.4506	3	0	0	3
34.54	28.00	-1.60	-18.37	-0.88	-11.50	82.87	6.25	-42.50	33.47	21.41	-8.79	1.20	6.92	6.83	0.6325	-0.3362	0.2662	-0.6450	3	0	0	3
-26.19	9.29	-39.22	-13.00	-0.19	-20.06	93.25	-32.75	15.81	-14.32	11.55	-47.16	-5.30	-2.24	7.93	0.7003	0.2805	0.1487	-0.6395	2	0	0	3
3.16	-5.07	-20.13	-8.56	10.25	-18.50	52.56	-34.75	13.44	8.48	-3.41	-26.07	-5.57	-1.93	7.83	0.8831	0.3145	0.0031	-0.3483	2	0	0	3
0.95	-1.88	-4.28	-0.56	21.50	-8.69	15.44	-32.38	16.56	6.20	0.48	-12.22	-5.25	-2.36	7.93	0.9467	0.2936	-0.0991	-0.0874	2	0	0	3
0.64	-2.08	-0.33	5.75	21.87	-7.19	350.75	-28.69	8.25	5.42	-0.51	-9.06	-4.63	-1.15	8.56	0.9644	0.2278	-0.0779	0.1100	3	0	0	3
0.74	-1.42	-2.30	12.69	18.56	-8.00	329.94	-18.87	2.19	3.92	-1.07	-11.57	-3.09	-0.35	9.29	0.9465	0.1393	-0.0588	0.2850	3	0	0	3
0.27	-2.78	-8.24	16.00	14.56	-9.19	309.75	-10.56	1.63	2.22	-2.15	-19.92	-1.80	-0.27	9.63	0.8932	0.0661	-0.0635	0.4402	3	0	0	3
-0.96	-4.25	-12.86	19.06	11.75	-7.19	292.81	-6.25	18.94	0.04	-1.34	-22.44	-1.07	-3.17	9.21	0.8055	-0.0657	-0.1862	0.5587	3	0	0	3
-8.68	-14.62	-20.04	20.19	11.00	-6.88	281.88	-2.13	34.56	-2.73	-2.52	-31.30	-0.38	-5.75	7.92	0.7210	-0.2148	-0.2547	0.6075	3	0	0	3
-2.10	-13.03	-36.08	19.87	9.56	-9.50	258.13	1.88	50.81	-2.43	-5.44	-42.27	0.32	-7.59	6.19	0.5060	-0.3749	-0.2496	0.7356	3	0	0	3
-25.63	-32.68	-10.69	18.06	2.69	-15.00	203.44	-18.44	70.50	-32.24	-30.45	-13.20	-3.10	-8.77	3.10	0.1012	-0.5275	-0.2748	0.7975	3	0	0	3
-2.58	8.68	-39.22	-6.88	-15.00	-15.50	172.06	10.19	13.25	-0.67	10.95	-48.62	1.73	-2.21	9.39	-0.0170	-0.1373	0.1056	0.9847	3	0	0	3
